person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status,Type
25,54000,MORTGAGE,8.0,EDUCATION,A,10000,7.49,0.19,N,4,0,1
23,40000,RENT,2.0,PERSONAL,B,2000,10.99,0.05,N,4,0,1
34,550000,MORTGAGE,12.0,EDUCATION,A,10400,7.43,0.02,N,10,0,1
26,138000,RENT,2.0,HOMEIMPROVEMENT,D,35000,14.91,0.25,Y,2,1,1
31,47000,RENT,2.0,PERSONAL,B,10000,10.62,0.21,N,8,0,1
23,42000,RENT,4.0,HOMEIMPROVEMENT,D,20000,14.09,0.48,Y,4,1,1
27,66800,MORTGAGE,4.0,MEDICAL,A,9600,7.29,0.14,N,8,0,1
26,34000,RENT,1.0,DEBTCONSOLIDATION,D,6000,14.11,0.19,N,3,1,1
26,80000,RENT,3.0,DEBTCONSOLIDATION,B,4000,10.74,0.05,N,3,0,1
30,80000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,9600,10.62,0.12,N,9,0,1
22,38000,OWN,6.0,EDUCATION,B,5500,9.99,0.14,N,2,0,1
23,43000,RENT,5.0,PERSONAL,A,10000,6.91,0.23,N,4,0,1
38,96000,MORTGAGE,5.0,PERSONAL,A,3000,7.9,0.03,N,13,0,1
25,42000,MORTGAGE,3.0,MEDICAL,A,6500,7.29,0.15,N,2,0,1
23,53000,RENT,2.0,DEBTCONSOLIDATION,E,9600,18.39,0.17,Y,3,1,1
24,65000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,8000,10.99,0.12,N,3,0,1
31,62000,MORTGAGE,7.0,EDUCATION,B,9600,11.49,0.15,N,8,0,1
37,39996,RENT,8.0,MEDICAL,C,2400,12.73,0.06,Y,17,0,1
35,110000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,6000,7.51,0.05,N,9,0,1
22,27048,RENT,2.0,EDUCATION,A,10000,7.9,0.37,N,4,1,1
27,90000,MORTGAGE,11.0,MEDICAL,A,7000,6.99,0.08,N,9,0,1
21,30000,RENT,2.0,DEBTCONSOLIDATION,B,2200,11.12,0.07,N,2,0,1
28,70000,MORTGAGE,3.0,MEDICAL,B,14400,12.42,0.2,N,10,0,1
23,80000,RENT,7.0,EDUCATION,B,6000,11.49,0.07,N,3,0,1
27,45000,RENT,3.0,VENTURE,A,9000,6.62,0.2,N,10,0,1
28,54000,MORTGAGE,1.0,PERSONAL,A,20000,7.9,0.37,N,9,0,1
21,54000,RENT,5.0,VENTURE,C,1200,14.27,0.02,N,3,0,1
25,225000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,16000,9.91,0.07,N,2,0,1
27,35000,RENT,1.0,MEDICAL,A,4000,7.74,0.11,N,6,0,1
23,200000,MORTGAGE,5.0,VENTURE,B,30000,11.99,0.16,N,2,0,1
30,92000,MORTGAGE,14.0,VENTURE,A,12000,7.66,0.13,N,8,0,1
28,37000,RENT,1.0,PERSONAL,B,10000,10.38,0.27,N,7,1,1
22,50000,RENT,6.0,VENTURE,C,10000,13.06,0.2,N,3,0,1
35,35004,RENT,2.0,EDUCATION,C,7500,12.73,0.21,Y,7,0,1
28,35000,MORTGAGE,10.0,VENTURE,B,3000,11.83,0.09,N,6,0,1
32,65000,MORTGAGE,3.0,PERSONAL,C,8000,13.49,0.12,Y,10,0,1
30,48000,MORTGAGE,14.0,MEDICAL,B,6400,9.99,0.14,N,8,0,1
24,33198,RENT,3.0,VENTURE,C,7000,14.27,0.21,N,2,0,1
25,42000,MORTGAGE,9.0,PERSONAL,A,12000,5.42,0.29,N,4,0,1
23,47000,OWN,7.0,VENTURE,A,14000,6.62,0.31,N,4,0,1
22,28800,RENT,2.0,MEDICAL,C,1200,12.99,0.04,N,2,0,1
22,45000,RENT,2.0,DEBTCONSOLIDATION,B,4000,12.53,0.09,N,3,0,1
30,36000,MORTGAGE,4.0,PERSONAL,A,10000,6.54,0.28,N,5,0,1
34,75000,OWN,0.0,HOMEIMPROVEMENT,B,10000,11.14,0.13,N,6,0,1
24,60000,MORTGAGE,8.0,EDUCATION,A,8000,7.9,0.13,N,2,0,1
24,84000,RENT,0.0,DEBTCONSOLIDATION,D,5000,14.96,0.06,N,3,1,1
30,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,5000,12.69,0.08,N,8,0,1
27,84906,MORTGAGE,11.0,DEBTCONSOLIDATION,A,6000,7.49,0.07,N,6,0,1
27,95000,MORTGAGE,6.0,EDUCATION,A,35000,7.9,0.37,N,8,0,1
43,120000,MORTGAGE,27.0,PERSONAL,B,9600,9.99,0.08,N,17,0,1
33,85000,MORTGAGE,2.0,EDUCATION,A,10000,7.88,0.12,N,5,0,1
23,65004,MORTGAGE,7.0,DEBTCONSOLIDATION,A,4000,6.03,0.06,N,2,0,1
38,48300,RENT,3.0,MEDICAL,D,4500,16.29,0.09,Y,14,1,1
26,42000,RENT,0.0,PERSONAL,B,4000,11.12,0.1,N,2,0,1
22,25000,OWN,3.0,VENTURE,C,4800,12.98,0.19,Y,4,0,1
24,48000,RENT,0.0,MEDICAL,A,7200,9.63,0.15,N,4,0,1
24,60000,MORTGAGE,1.0,PERSONAL,A,8000,7.49,0.13,N,4,0,1
22,40000,MORTGAGE,6.0,EDUCATION,A,4000,6.03,0.1,N,2,0,1
39,60000,MORTGAGE,20.0,HOMEIMPROVEMENT,A,4000,5.42,0.06,N,12,0,1
33,110000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,7000,12.21,0.06,N,10,0,1
24,50000,RENT,2.0,MEDICAL,A,16000,7.51,0.34,N,4,1,1
28,55000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,3000,6.03,0.05,N,10,0,1
23,50000,MORTGAGE,1.0,PERSONAL,B,5000,9.99,0.1,N,2,0,1
22,36000,RENT,0.0,EDUCATION,C,4000,11.78,0.11,N,4,0,1
22,35496,RENT,6.0,VENTURE,C,10200,14.17,0.29,Y,2,0,1
22,60000,RENT,6.0,DEBTCONSOLIDATION,B,10000,10.0,0.17,N,4,0,1
23,75000,MORTGAGE,3.0,EDUCATION,A,15000,6.54,0.2,N,4,0,1
23,50000,MORTGAGE,0.0,VENTURE,A,5000,7.51,0.1,N,2,0,1
21,80000,MORTGAGE,5.0,PERSONAL,B,14400,12.18,0.18,N,3,0,1
29,80000,OWN,13.0,MEDICAL,A,8000,6.62,0.1,N,10,0,1
36,45600,MORTGAGE,0.0,VENTURE,A,15000,6.91,0.33,N,11,0,1
30,36000,RENT,5.0,PERSONAL,C,13000,13.49,0.37,Y,9,1,1
26,56000,RENT,4.0,EDUCATION,C,10000,12.23,0.18,N,3,0,1
23,45000,RENT,0.0,EDUCATION,A,15000,7.51,0.33,N,2,1,1
35,51996,RENT,3.0,HOMEIMPROVEMENT,C,10000,13.06,0.19,N,6,0,1
36,35000,OWN,0.0,MEDICAL,C,1500,13.98,0.04,N,14,0,1
23,75000,MORTGAGE,7.0,PERSONAL,A,12000,7.51,0.16,N,3,0,1
35,32000,RENT,0.0,MEDICAL,A,4200,6.99,0.13,N,9,0,1
31,43288,RENT,7.0,EDUCATION,C,10000,12.87,0.23,N,2,0,1
22,40000,RENT,2.0,MEDICAL,C,8000,13.23,0.2,N,2,0,1
28,65000,MORTGAGE,12.0,DEBTCONSOLIDATION,D,6500,15.99,0.1,Y,10,1,1
30,103500,MORTGAGE,14.0,PERSONAL,B,15000,12.18,0.14,N,9,0,1
24,48000,MORTGAGE,8.0,EDUCATION,A,12000,7.88,0.25,N,3,0,1
21,35496,MORTGAGE,3.0,DEBTCONSOLIDATION,B,9600,11.99,0.27,N,4,0,1
22,40000,MORTGAGE,6.0,EDUCATION,C,5000,13.48,0.13,N,4,0,1
29,46700,MORTGAGE,3.0,HOMEIMPROVEMENT,C,9000,13.48,0.19,N,6,0,1
28,35000,RENT,3.0,DEBTCONSOLIDATION,A,11400,6.62,0.33,N,7,1,1
25,120000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,12000,7.29,0.1,N,3,0,1
39,85000,RENT,4.0,MEDICAL,A,10000,8.9,0.12,N,14,0,1
24,75500,RENT,4.0,EDUCATION,E,20000,16.77,0.27,N,3,1,1
29,144000,MORTGAGE,5.0,MEDICAL,A,35000,7.9,0.24,N,10,0,1
22,30000,RENT,6.0,EDUCATION,A,8000,7.74,0.27,N,2,0,1
24,88000,MORTGAGE,4.0,VENTURE,E,15000,17.04,0.17,Y,2,0,1
26,40000,OWN,1.0,MEDICAL,C,1500,13.23,0.04,Y,3,0,1
26,87000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,8000,5.42,0.09,N,2,0,1
37,31200,RENT,0.0,EDUCATION,D,4000,14.54,0.13,N,16,1,1
26,72000,MORTGAGE,10.0,MEDICAL,B,5000,11.86,0.07,N,2,0,1
45,63000,RENT,5.0,DEBTCONSOLIDATION,B,9000,11.49,0.14,N,16,0,1
32,24000,RENT,0.0,MEDICAL,B,5000,10.99,0.21,N,9,0,1
27,95000,RENT,11.0,VENTURE,B,15000,12.69,0.16,N,8,0,1
23,42000,MORTGAGE,0.0,EDUCATION,C,20000,14.26,0.48,N,2,1,1
23,54000,RENT,2.0,DEBTCONSOLIDATION,D,6000,14.09,0.11,Y,4,1,1
29,55000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,8000,7.51,0.15,N,10,0,1
21,33000,RENT,0.0,PERSONAL,B,14500,10.74,0.44,N,2,1,1
22,38400,RENT,5.0,MEDICAL,B,2400,10.37,0.06,N,2,0,1
32,24000,RENT,2.0,EDUCATION,C,4000,14.65,0.17,Y,5,0,1
26,50000,RENT,0.0,EDUCATION,C,4000,13.49,0.08,N,3,0,1
22,100000,MORTGAGE,2.0,MEDICAL,A,5125,9.63,0.05,N,4,0,1
43,75000,MORTGAGE,5.0,VENTURE,B,12000,12.69,0.16,N,13,0,1
24,60000,MORTGAGE,8.0,PERSONAL,B,10000,10.36,0.17,N,4,0,1
25,55000,RENT,9.0,MEDICAL,A,9000,7.49,0.16,N,3,0,1
33,100000,MORTGAGE,8.0,EDUCATION,B,24250,10.62,0.24,N,9,0,1
23,72000,MORTGAGE,5.0,MEDICAL,A,10000,6.03,0.14,N,3,0,1
39,145000,RENT,3.0,PERSONAL,C,20000,13.11,0.14,Y,16,0,1
27,65000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,10000,6.03,0.15,N,8,0,1
22,64800,MORTGAGE,6.0,EDUCATION,A,6500,7.51,0.1,N,2,0,1
23,50000,RENT,8.0,DEBTCONSOLIDATION,B,13000,10.38,0.26,N,4,0,1
24,75000,MORTGAGE,7.0,EDUCATION,B,20000,10.38,0.27,N,3,0,1
27,35000,RENT,2.0,PERSONAL,A,8575,6.99,0.24,N,6,0,1
36,90000,MORTGAGE,9.0,VENTURE,D,14000,15.65,0.16,Y,15,0,1
27,105000,MORTGAGE,11.0,VENTURE,A,20000,6.62,0.19,N,10,0,1
25,80000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,9000,7.51,0.11,N,3,0,1
28,67000,RENT,4.0,EDUCATION,B,25000,10.99,0.37,N,9,1,1
29,60000,RENT,4.0,HOMEIMPROVEMENT,C,9000,13.57,0.15,Y,6,0,1
33,65000,RENT,2.0,HOMEIMPROVEMENT,B,3200,11.71,0.05,N,5,0,1
23,60000,RENT,7.0,PERSONAL,B,20000,10.99,0.33,N,2,1,1
32,150000,MORTGAGE,4.0,PERSONAL,E,20000,16.95,0.13,N,9,0,1
42,60000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,12000,10.99,0.2,N,15,0,1
23,50400,OWN,2.0,PERSONAL,A,9600,8.94,0.19,N,4,0,1
27,48000,MORTGAGE,7.0,EDUCATION,B,10000,10.59,0.21,N,10,0,1
33,60000,MORTGAGE,4.0,EDUCATION,A,8000,7.88,0.13,N,8,0,1
31,175000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,3000,7.4,0.02,N,6,0,1
27,72000,RENT,11.0,HOMEIMPROVEMENT,A,5000,7.88,0.07,N,5,0,1
25,48000,RENT,2.0,PERSONAL,B,4000,10.99,0.08,N,3,0,1
31,56524,RENT,15.0,HOMEIMPROVEMENT,B,25000,9.91,0.37,N,6,1,1
27,50000,RENT,2.0,PERSONAL,C,8000,14.65,0.16,N,9,0,1
39,98000,MORTGAGE,1.0,PERSONAL,A,14000,7.66,0.14,N,12,0,1
25,102000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,15000,13.61,0.15,Y,2,0,1
23,63000,MORTGAGE,7.0,MEDICAL,D,10000,15.33,0.16,Y,2,1,1
41,44000,RENT,5.0,VENTURE,A,10000,6.62,0.23,N,14,0,1
27,34000,RENT,0.0,MEDICAL,B,4000,10.95,0.12,N,5,0,1
25,110400,MORTGAGE,9.0,EDUCATION,B,3000,11.49,0.03,N,3,0,1
24,80400,RENT,5.0,VENTURE,A,12000,5.79,0.15,N,3,0,1
22,24000,RENT,0.0,MEDICAL,D,2400,14.09,0.1,Y,3,1,1
26,53000,MORTGAGE,1.0,HOMEIMPROVEMENT,C,10800,12.84,0.2,Y,3,0,1
35,90000,MORTGAGE,7.0,MEDICAL,B,15600,12.69,0.17,N,10,0,1
33,72000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,6000,6.99,0.08,N,5,0,1
23,62400,RENT,5.0,MEDICAL,B,12000,10.36,0.19,N,3,0,1
22,50000,MORTGAGE,6.0,PERSONAL,A,10000,6.91,0.2,N,2,0,1
31,75000,RENT,0.0,HOMEIMPROVEMENT,A,3000,9.63,0.04,N,6,0,1
22,84000,MORTGAGE,4.0,EDUCATION,B,20000,11.11,0.24,N,4,0,1
24,50000,RENT,1.0,VENTURE,B,8000,10.99,0.16,N,3,0,1
22,92000,MORTGAGE,6.0,VENTURE,B,10000,9.63,0.11,N,3,0,1
21,54000,MORTGAGE,5.0,PERSONAL,B,5000,9.99,0.09,N,4,0,1
23,85000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,5500,7.68,0.06,N,2,0,1
22,45000,RENT,6.0,EDUCATION,A,3000,8.9,0.07,N,4,0,1
22,70000,MORTGAGE,6.0,EDUCATION,A,12000,8.9,0.17,N,2,0,1
27,57000,MORTGAGE,11.0,HOMEIMPROVEMENT,D,4000,15.99,0.07,Y,9,0,1
32,50000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,8000,6.62,0.16,N,6,0,1
31,50000,RENT,0.0,VENTURE,A,4000,7.88,0.08,N,8,0,1
24,25800,RENT,0.0,MEDICAL,A,6800,6.99,0.26,N,2,0,1
24,78000,RENT,1.0,DEBTCONSOLIDATION,B,9600,11.26,0.12,N,4,0,1
28,40000,MORTGAGE,6.0,MEDICAL,C,10000,12.99,0.25,Y,8,0,1
27,68000,RENT,2.0,VENTURE,C,14800,13.8,0.22,N,5,0,1
23,51600,RENT,2.0,EDUCATION,C,4000,12.98,0.08,Y,4,0,1
31,40000,RENT,0.0,MEDICAL,C,5000,13.22,0.13,Y,9,0,1
26,31200,RENT,4.0,PERSONAL,A,8325,8.9,0.27,N,3,0,1
22,85000,MORTGAGE,6.0,MEDICAL,C,6000,13.49,0.07,Y,2,0,1
23,58100,MORTGAGE,7.0,VENTURE,B,13750,12.42,0.22,N,2,0,1
28,43500,MORTGAGE,12.0,EDUCATION,B,4000,12.69,0.09,N,10,0,1
22,102000,MORTGAGE,2.0,EDUCATION,A,18000,8.49,0.18,N,4,0,1
23,57700,MORTGAGE,7.0,PERSONAL,A,3500,7.49,0.06,N,2,0,1
23,80000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,6475,9.99,0.08,N,4,0,1
27,50000,RENT,0.0,DEBTCONSOLIDATION,B,8000,10.37,0.16,N,7,0,1
32,45000,RENT,1.0,MEDICAL,A,8000,8.0,0.18,N,10,0,1
21,26124,RENT,3.0,DEBTCONSOLIDATION,C,8000,15.23,0.32,N,2,1,1
33,132000,MORTGAGE,4.0,VENTURE,A,14000,8.49,0.1,N,8,0,1
25,25000,RENT,6.0,DEBTCONSOLIDATION,B,6000,11.99,0.24,N,4,0,1
24,130000,MORTGAGE,5.0,EDUCATION,A,20000,6.62,0.15,N,4,0,1
28,55000,MORTGAGE,3.0,MEDICAL,A,6000,6.03,0.11,N,6,0,1
31,120000,RENT,1.0,VENTURE,B,12000,10.74,0.1,N,6,0,1
23,54000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,1500,11.86,0.03,N,3,0,1
22,37500,RENT,3.0,PERSONAL,C,5000,11.03,0.13,Y,3,0,1
22,70000,MORTGAGE,6.0,EDUCATION,A,8400,7.51,0.12,N,4,0,1
30,120000,MORTGAGE,14.0,PERSONAL,A,6000,6.17,0.05,N,6,0,1
28,30000,RENT,4.0,PERSONAL,C,7500,11.78,0.25,Y,9,0,1
22,39300,MORTGAGE,6.0,MEDICAL,D,7500,14.61,0.19,N,4,1,1
23,54000,RENT,7.0,VENTURE,C,2500,14.35,0.05,N,2,0,1
24,40000,RENT,2.0,DEBTCONSOLIDATION,B,3600,11.12,0.09,N,2,0,1
30,90000,MORTGAGE,4.0,VENTURE,B,10000,10.75,0.11,N,8,0,1
29,33000,RENT,7.0,EDUCATION,D,2000,16.02,0.06,Y,6,0,1
30,100000,MORTGAGE,14.0,MEDICAL,B,6000,10.37,0.06,N,8,0,1
25,65000,RENT,2.0,VENTURE,B,12000,9.91,0.18,N,2,0,1
37,59000,RENT,7.0,MEDICAL,D,20000,14.96,0.34,N,15,1,1
27,65000,RENT,9.0,PERSONAL,C,29100,13.47,0.42,Y,9,1,1
25,44000,MORTGAGE,5.0,PERSONAL,C,6000,13.98,0.14,N,2,1,1
28,65454,MORTGAGE,13.0,DEBTCONSOLIDATION,B,8500,10.99,0.13,N,7,0,1
24,50000,MORTGAGE,2.0,VENTURE,A,8000,8.94,0.16,N,4,0,1
38,123600,MORTGAGE,16.0,EDUCATION,A,12000,6.92,0.1,N,12,0,1
24,45000,MORTGAGE,8.0,EDUCATION,A,6500,7.49,0.14,N,3,0,1
26,52000,MORTGAGE,6.0,PERSONAL,A,16000,7.88,0.31,N,4,0,1
22,51996,MORTGAGE,6.0,EDUCATION,B,15000,10.59,0.29,N,4,0,1
23,60000,MORTGAGE,2.0,EDUCATION,A,5400,8.49,0.09,N,2,0,1
22,54000,MORTGAGE,6.0,EDUCATION,C,4000,12.23,0.07,N,4,0,1
23,40000,RENT,2.0,DEBTCONSOLIDATION,A,6000,7.49,0.15,N,3,0,1
28,48000,RENT,8.0,EDUCATION,B,5000,10.59,0.1,N,6,0,1
23,70000,RENT,3.0,EDUCATION,A,12000,6.62,0.17,N,2,0,1
29,125000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,35000,8.9,0.28,N,10,0,1
29,36000,OWN,9.0,PERSONAL,B,8000,12.53,0.22,N,5,0,1
23,42000,RENT,4.0,VENTURE,B,3000,9.99,0.07,N,2,0,1
28,65000,RENT,2.0,DEBTCONSOLIDATION,C,10000,13.85,0.15,Y,10,0,1
25,28800,RENT,1.0,MEDICAL,B,5000,11.99,0.17,N,4,0,1
35,83234,MORTGAGE,19.0,EDUCATION,D,3625,18.25,0.04,Y,10,1,1
27,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,9800,7.88,0.16,N,5,0,1
31,80000,MORTGAGE,5.0,PERSONAL,B,12000,9.91,0.15,N,9,0,1
28,79000,MORTGAGE,12.0,VENTURE,A,25000,7.9,0.32,N,9,0,1
23,28800,RENT,1.0,MEDICAL,A,8875,8.9,0.31,N,3,1,1
24,70000,MORTGAGE,3.0,PERSONAL,A,10000,6.99,0.14,N,3,0,1
23,71400,RENT,7.0,MEDICAL,B,16000,12.69,0.2,N,3,1,1
27,42000,RENT,2.0,DEBTCONSOLIDATION,A,9000,9.63,0.21,N,6,0,1
23,36000,RENT,7.0,EDUCATION,B,5500,10.36,0.15,N,2,0,1
28,55000,MORTGAGE,3.0,VENTURE,B,2200,9.99,0.04,N,9,0,1
25,33000,RENT,1.0,HOMEIMPROVEMENT,D,4000,14.54,0.12,N,3,1,1
35,31897,RENT,8.0,MEDICAL,C,14500,12.68,0.47,N,6,1,1
25,70000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000,7.88,0.09,N,4,0,1
22,60000,RENT,2.0,DEBTCONSOLIDATION,B,7000,9.99,0.12,N,3,0,1
23,54000,RENT,5.0,HOMEIMPROVEMENT,B,10000,12.42,0.19,N,3,1,1
25,62000,OWN,2.0,HOMEIMPROVEMENT,C,5000,14.65,0.08,N,4,0,1
24,40000,MORTGAGE,1.0,EDUCATION,C,16750,11.66,0.4,N,4,0,1
31,25000,RENT,2.0,DEBTCONSOLIDATION,B,5000,10.62,0.21,N,6,0,1
24,72000,OWN,6.0,MEDICAL,A,16000,6.17,0.22,N,4,0,1
22,31200,OWN,1.0,EDUCATION,D,6000,14.09,0.19,Y,3,0,1
33,114000,RENT,0.0,PERSONAL,B,8000,9.45,0.07,N,6,0,1
23,87550,MORTGAGE,5.0,EDUCATION,A,9000,6.91,0.09,N,2,0,1
24,54996,OWN,5.0,PERSONAL,A,5000,7.14,0.09,N,3,0,1
43,85000,RENT,7.0,HOMEIMPROVEMENT,C,12000,11.34,0.14,Y,17,0,1
28,97000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,25000,6.99,0.26,N,5,0,1
32,29000,RENT,4.0,HOMEIMPROVEMENT,B,7000,11.99,0.24,N,10,1,1
29,35000,MORTGAGE,4.0,VENTURE,B,1400,9.91,0.04,N,10,0,1
23,60000,OWN,5.0,PERSONAL,E,12000,16.45,0.2,Y,3,0,1
25,150000,MORTGAGE,9.0,PERSONAL,B,25000,11.12,0.17,N,2,0,1
23,90000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,35000,8.9,0.39,N,3,0,1
23,80000,OWN,5.0,DEBTCONSOLIDATION,A,6000,5.42,0.07,N,2,0,1
25,39000,RENT,4.0,DEBTCONSOLIDATION,A,7000,5.79,0.18,N,2,0,1
25,30000,RENT,9.0,MEDICAL,B,6000,11.14,0.2,N,2,0,1
25,48000,RENT,2.0,MEDICAL,B,8000,9.91,0.17,N,4,0,1
28,150000,MORTGAGE,9.0,PERSONAL,C,25000,12.99,0.17,N,6,0,1
28,122000,MORTGAGE,12.0,DEBTCONSOLIDATION,C,12000,13.57,0.1,Y,5,0,1
32,22884,RENT,2.0,DEBTCONSOLIDATION,C,6000,13.06,0.26,N,7,0,1
24,40000,RENT,1.0,VENTURE,A,7000,8.94,0.17,N,4,0,1
31,96000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,17000,12.18,0.18,N,6,0,1
37,140000,RENT,2.0,VENTURE,B,18000,9.91,0.13,N,13,0,1
27,30000,MORTGAGE,3.0,PERSONAL,A,15000,7.9,0.5,N,8,0,1
37,105201,MORTGAGE,4.0,EDUCATION,C,15000,14.17,0.14,Y,11,0,1
26,67500,RENT,3.0,VENTURE,A,4000,7.14,0.06,N,4,0,1
28,74800,MORTGAGE,1.0,MEDICAL,A,12000,7.29,0.14,N,10,0,1
23,115000,MORTGAGE,1.0,EDUCATION,B,12000,11.83,0.1,N,4,0,1
48,52000,RENT,14.0,EDUCATION,B,16000,12.21,0.31,N,11,1,1
39,32000,RENT,1.0,MEDICAL,D,6000,16.29,0.19,N,12,1,1
22,92001,RENT,6.0,VENTURE,A,5000,8.0,0.05,N,2,0,1
23,41000,RENT,1.0,VENTURE,B,16000,11.48,0.41,N,2,1,1
24,83004,RENT,4.0,EDUCATION,A,3000,9.32,0.04,N,4,0,1
21,24996,RENT,2.0,MEDICAL,D,5000,14.09,0.2,N,3,1,1
22,48000,MORTGAGE,2.0,MEDICAL,A,2800,7.49,0.06,N,2,0,1
25,81500,MORTGAGE,9.0,PERSONAL,B,10000,11.48,0.12,N,4,1,1
30,65000,RENT,15.0,PERSONAL,B,8000,9.63,0.12,N,5,0,1
22,73000,RENT,1.0,EDUCATION,D,10000,16.0,0.14,Y,2,1,1
34,62217,RENT,2.0,PERSONAL,B,5000,10.62,0.08,N,9,0,1
23,60000,MORTGAGE,7.0,EDUCATION,C,8000,12.73,0.13,Y,3,0,1
33,30000,RENT,1.0,EDUCATION,B,3000,10.65,0.1,N,9,0,1
25,63996,RENT,1.0,MEDICAL,C,12000,13.79,0.19,N,4,0,1
26,51996,RENT,8.0,MEDICAL,B,6500,10.37,0.13,N,3,0,1
28,16800,RENT,0.0,HOMEIMPROVEMENT,D,5000,15.57,0.3,N,6,1,1
24,57700,MORTGAGE,8.0,HOMEIMPROVEMENT,A,3200,7.68,0.06,N,2,0,1
33,30000,RENT,0.0,DEBTCONSOLIDATION,C,5000,13.72,0.17,N,5,0,1
38,25000,RENT,9.0,EDUCATION,C,2000,14.17,0.08,Y,14,0,1
32,90000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,18000,12.69,0.2,N,5,0,1
32,70000,MORTGAGE,2.0,VENTURE,B,5000,9.99,0.07,N,8,0,1
27,40000,RENT,11.0,PERSONAL,E,3325,17.93,0.07,Y,5,0,1
24,70000,MORTGAGE,0.0,MEDICAL,A,10000,7.29,0.14,N,3,0,1
29,44100,RENT,7.0,VENTURE,B,13000,10.25,0.29,N,5,0,1
25,65004,MORTGAGE,0.0,DEBTCONSOLIDATION,B,6000,9.63,0.09,N,4,0,1
32,37000,RENT,0.0,MEDICAL,B,4925,10.0,0.14,N,7,0,1
21,38000,RENT,6.0,DEBTCONSOLIDATION,D,11750,15.95,0.29,Y,2,1,1
23,40000,MORTGAGE,7.0,EDUCATION,A,10000,5.42,0.25,N,3,0,1
36,66000,MORTGAGE,2.0,MEDICAL,B,12000,11.49,0.18,N,12,0,1
28,28800,RENT,3.0,MEDICAL,A,12000,7.49,0.42,N,6,1,1
43,86004,RENT,2.0,DEBTCONSOLIDATION,B,18000,10.75,0.21,N,15,0,1
23,50000,RENT,2.0,VENTURE,B,4000,10.62,0.08,N,3,0,1
31,75000,RENT,5.0,EDUCATION,B,12000,10.75,0.16,N,6,0,1
23,50000,RENT,0.0,VENTURE,A,2400,7.49,0.05,N,4,0,1
28,44000,RENT,0.0,DEBTCONSOLIDATION,D,5000,15.99,0.11,N,8,1,1
28,100000,MORTGAGE,2.0,PERSONAL,B,10000,11.89,0.1,N,7,0,1
38,70000,RENT,14.0,PERSONAL,B,18000,10.62,0.26,N,11,0,1
22,50000,MORTGAGE,6.0,VENTURE,B,3600,11.71,0.07,N,2,0,1
31,42000,MORTGAGE,3.0,EDUCATION,A,5000,8.9,0.12,N,6,0,1
23,73000,RENT,7.0,DEBTCONSOLIDATION,C,2500,14.35,0.03,N,3,0,1
24,100000,MORTGAGE,8.0,PERSONAL,A,25475,5.99,0.25,N,2,1,1
22,42000,RENT,3.0,MEDICAL,B,2400,10.25,0.06,N,3,0,1
27,75555,MORTGAGE,4.0,MEDICAL,B,10000,11.49,0.13,N,8,0,1
31,90000,RENT,0.0,PERSONAL,C,7000,13.23,0.08,Y,10,0,1
27,110000,RENT,3.0,DEBTCONSOLIDATION,B,10000,9.99,0.09,N,8,0,1
24,48000,MORTGAGE,8.0,MEDICAL,C,5000,13.99,0.1,N,4,0,1
27,69996,RENT,0.0,DEBTCONSOLIDATION,B,2400,10.59,0.03,N,5,0,1
42,65000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,7500,8.38,0.12,N,16,0,1
23,60000,MORTGAGE,7.0,EDUCATION,A,3600,7.29,0.06,N,2,0,1
24,42000,MORTGAGE,6.0,HOMEIMPROVEMENT,D,10000,16.89,0.24,N,4,0,1
26,30000,RENT,3.0,VENTURE,A,10000,7.9,0.33,N,3,1,1
25,45000,RENT,5.0,MEDICAL,B,9000,12.69,0.2,N,2,0,1
22,60000,OWN,6.0,PERSONAL,A,10000,5.79,0.17,N,2,0,1
